id,number,joint_subproject_number,title,type,subproject_type_designation,sector,works_type,component,projects,financiers,status,current_status_of_the_site,progress_percent,progress_value,estimated_cost,contract_amount_work_companies,total_contract_amount_paid,amount_of_the_care_and_maintenance_fund_expected,care_and_maintenance_amount_on_village_account,date_signature_contract_work_companies,date_signature_contract_efme,contract_companies_amount_for_efme,date_signature_contract_controllers_in_SES,date_of_signature_of_contract_for_construction_supervisors,approval_date_cora,launch_date,expected_duration,expected_end_date,work_completion_date,date_of_technical_acceptance_of_work,date_of_provisional_acceptance_of_work,official_handover_date_to_community,existence_of_maintenance_plan,wave,number_of_classrooms,number_of_infrastructures,population,direct_beneficiaries_men,direct_beneficiaries_women,women_s_group,youth_group,breeders_farmers_group,ethnic_minority_group,date_of_organization_of_the_social_audit,number_of_participants_m_in_social_audit,number_of_participants_w_in_social_audit,number_of_participants_t_in_social_audit,beneficiary_villages_count,beneficiary_villages,list_of_villages_crossed_by_track_or_electrification,infrastructure_changed,infrastructure_deleted,level_of_achievement_donation_certificate,comments,location_name,latitude,longitude,hierarchy,geometry,link_to_subproject,depth_of_drilling,drilling_flow_rate,number_of_latrine_blocks,has_latrine_blocs,storage_capacity,official_handover_date_to_sector,length_of_the_track,extension_length,number_of_drinking_fountains,estimated_number_of_beneficiaries,refugee_and_internally_displaced_persons_group,has_fence,number_of_sections_of_track_developed,amount_of_the_controllers_contract_in_SES,amount_of_the_contract_for_construction_supervisors,date_signature_contract_facilitator,amount_of_the_facilitator_contract,amount_spent_on_completing_the_infrastructure,amount_spent_on_infrastructure_up_to_provisional_acceptance,number_of_streetlights,distance_covered_by_streetlights,canton,market_name
905,323,259,Contruction de Batiment scolaire pour le jardin d'enfants de 2 classes équipées+ bureau+Forage à EPP Bonzoukou,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,23371382.0,25424582.0,250000.0,170000.0,2024-06-04,2024-10-25,2053200.0,,,2023-09-08,2024-06-04,5.0,2024-11-03,2024-11-01,2024-11-01,2024-11-26,2025-12-17,True,4,2.0,1,795.0,423.0,372.0,True,True,True,True,2025-07-30,36.0,86.0,122.0,1,2439,[],True,False,Juge,,BONZOUKOU,10.317625,0.5568917,BONZOUKOU > MANGO > OTI 1 > OTI > SAVANES,POINT(0.5568917 10.317625),,,,1.0,True,,,,,,,,,,,,,,,,,,,
914,332,265,Construction d'un batiment scolaire de 3 salles de classe+ bureau+Forage+Bloc sanitaire à l'EPP Gnabadjoani 2,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,26820037.0,29897241.0,,185000.0,2024-05-13,2024-10-30,3077204.0,,,2023-09-08,2024-05-23,5.0,2024-10-01,2024-10-22,2024-10-22,2024-11-27,,False,4,3.0,1,1673.0,825.0,848.0,True,True,True,True,2024-12-06,43.0,97.0,140.0,3,4102; 4103; 4104,[],,False,Maire,,GNABADJOUANI 2,10.966555,0.13158,GNABADJOUANI 2 > NAMARE > TONE 2 > TONE > SAVANES,POINT(0.13158 10.966555),,,,2.0,True,,,,,,,,,,,,,,,,,,,
916,334,266,Construction d'un batiment scolaire de 3 salles de classe+ bureau+Bloc sanitaire sans forage à l'EPP Tchankounkonkongue,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,27821271.0,30898475.0,,250000.0,2024-05-21,2024-10-30,3077204.0,,,2023-09-08,2024-05-24,5.0,2024-10-01,2024-12-06,2024-12-16,2025-01-29,,False,4,3.0,1,1236.0,519.0,717.0,True,True,True,False,2025-02-14,34.0,94.0,128.0,2,4105; 4106,[],,False,Maire,,TCHANKOUNKOUNKONG,10.936937,0.146811,TCHANKOUNKOUNKONG > NAMARE > TONE 2 > TONE > SAVANES,POINT(0.146811 10.936937),,,,2.0,True,,,,,,250.0,,,,,,,,,,,,,
917,335,267,Construction et équipement d'un bâtiment scolaire de 3 salles+magasin+bureau+Bloc saniataire sans forage à l'EPP Flingbongue,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,30000000.0,26280318.0,29357522.0,,258000.0,2024-05-21,2024-10-30,3077204.0,,,2023-09-08,2024-05-24,5.0,2024-10-01,2024-11-16,,2024-11-27,2025-12-11,False,4,3.0,1,1400.0,500.0,900.0,True,True,True,True,2024-12-10,37.0,74.0,111.0,4,3374; 3401; 3404; 4120,[],,False,Maire,,FLINGBONGUE (NAMARE),10.950135,0.090009,FLINGBONGUE (NAMARE) > NAMARE > TONE 2 > TONE > SAVANES,POINT(0.090009 10.950135),,,,2.0,True,,,,,,385.0,,True,,,,,,,,,,,
930,349,280,"Construction et équipement d'un bâtiment scolaire de 3 classes avec bureau et magasin, sans forage",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,32331818.0,23118549.0,26332110.0,250000.0,383893.0,2024-05-22,2024-11-25,3213561.0,,,2023-09-08,2024-05-24,5.0,2024-10-21,2024-10-28,2024-10-28,2024-11-28,2026-01-08,True,4,3.0,1,806.0,359.0,447.0,True,True,True,,2025-03-12,46.0,91.0,137.0,3,4126; 4127; 4128,[],,False,Maire,,MAMPOATE 1,0.0,0.0,MAMPOATE 1 > BIANKOURI > CINKASSE 2 > CINKASSE > SAVANES,POINT(0.0 0.0),,,,1.0,True,,,,,,400.0,,True,,,,,,,,,,,
939,358,288,Construction d'un batiment scolaire de quatre (4) classes au lycée de Takpamba,Bâtiments scolaires au second cycle du secondaire (Lycée),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,45000000.0,25246223.0,25246223.0,,119700.0,2024-05-22,,,,,2023-09-08,2024-06-08,5.0,2024-11-08,2024-11-15,2024-11-15,2024-11-29,2025-12-10,False,4,4.0,1,3538.0,1723.0,1815.0,True,True,True,,2025-02-06,89.0,89.0,178.0,1,4048,[],,False,Maire,,TAKPAMBA-CENTRE,9.9753917,0.583195,TAKPAMBA-CENTRE > TAKPAMBA > OTI SUD 2 > OTI SUD > SAVANES,POINT(0.583195 9.9753917),,,,0.0,False,,,,,,,,,,,,,,,,,,,
941,360,290,Construction d'un batiment scolaire de 3 classes avec forage à l'EPP,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,30416243.0,30416243.0,,250000.0,2024-05-15,,,,,2023-09-08,2024-05-22,5.0,2024-10-21,2025-01-29,2025-01-29,2025-02-06,,False,4,3.0,1,644.0,299.0,345.0,True,True,True,True,2025-08-14,86.0,50.0,136.0,1,4050,[],,False,Maire,,N'KPE 2,9.9608167,0.6173083,N'KPE 2 > TAKPAMBA > OTI SUD 2 > OTI SUD > SAVANES,POINT(0.6173083 9.9608167),,,,2.0,True,,,,,,,,,,,,,,,,,,,
943,362,291,Construction du batiment scolaire de 3 classes sans forage à l'EPP + Dalot d'accès,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception provisoire,100.0,100.0,35000000.0,30416243.0,30416243.0,250000.0,250000.0,2024-06-25,2024-10-24,,,,2023-09-08,2024-07-04,5.0,2024-11-03,2024-12-19,2024-12-19,2024-12-27,2026-02-25,True,4,3.0,1,567.0,265.0,305.0,True,True,True,True,2025-01-23,77.0,34.0,111.0,1,4065,[],True,False,Maire,,KEREKETE-NOU,10.014045,0.599135,KEREKETE-NOU > TAKPAMBA > OTI SUD 2 > OTI SUD > SAVANES,POINT(0.599135 10.014045),,,,2.0,True,,,,,,,,,,,,,,,,,,,
953,372,301,"Construction d'un bâtiment scolaire de 03 salles de classes, un bureau- magasin équipement en table banc et mobilier de bureau sans forage",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,27145897.0,17393058.0,20470262.0,,,2024-05-05,2024-08-05,3077204.0,,,2023-09-08,2024-11-19,5.0,2025-02-19,2024-11-12,2024-11-12,2024-11-21,,False,4,3.0,1,1029.0,489.0,540.0,True,,True,True,2025-05-15,25.0,105.0,130.0,1,2460,[],,False,Juge,,SADORI TIEBA,,,SADORI TIEBA > SADORI > OTI 1 > OTI > SAVANES,,,,,0.0,False,,,,,,,,,,,,,,,,,,,
954,373,302,"Construction d'un bâtiment scolaire de 04 salles de classes, un bureau- magasin équipement en table banc et mobilier de bureau sans forage",Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,40000000.0,26533561.0,30317821.0,,350000.0,2024-06-06,2024-10-30,3784260.0,,,2023-09-08,2024-06-20,5.0,2024-11-18,2025-03-12,2025-03-03,2025-03-27,,False,4,4.0,1,3000.0,1600.0,1400.0,True,True,True,True,2025-05-18,43.0,28.0,71.0,1,2454,[],,False,Juge,,KOUMONGOUKAN,,,KOUMONGOUKAN > SADORI > OTI 1 > OTI > SAVANES,,,,,2.0,True,,,,,,,,,,,,,,,,,,,
965,383,311,Construction d'un bâtiment scolaire de 04 classes+bureau +magasin+latrines au CEG BROUK sans forage,Bâtiments scolaires au premier cycle du secondaire (CEG),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,40000000.0,32844716.0,32844716.0,,475000.0,2025-01-03,,,,,,2025-01-10,5.0,2025-07-14,2025-09-04,2025-09-04,2025-09-24,,False,5,4.0,1,620.0,303.0,317.0,True,True,True,,,,,,1,4387,[],,False,Juge,,BROUK,,,BROUK > LOKPANO > TANDJOUARE 2 > TANDJOUARE > SAVANES,,,,,2.0,True,,,,,,305.0,,,,,,,,,,,,,
981,400,328,Construction d'un bâtiment scolaire sans latrines avec équipement pour le JEP de l'EPP de Naboagbane SANS FORAGE,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Achevé 100.0%,Achevé,0.0,100.0,30000000.0,25665707.0,27524207.0,,250000.0,2025-03-18,2025-12-29,1858500.0,,,,2025-04-07,5.0,2025-09-06,2026-03-12,2026-02-03,,,False,5,2.0,1,1135.0,508.0,627.0,,,,,,,,,2,4416; 4417,[],,False,Chef Canton,,NABOAGBANE,,,NABOAGBANE > TAMI > TONE 3 > TONE > SAVANES,,,,,1.0,True,,,,,,1000.0,,,,,,,,,,,,,
982,401,329,Construction d'un bâtiment scolaire sans latrines avec équipement pour le JEP de l'EPP Konkonmongue SANS FORAGE,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,26307663.0,28321923.0,250000.0,,2025-03-26,2025-12-29,2014260.0,,,,2025-04-28,5.0,2025-09-27,2025-08-20,2025-08-20,2025-09-11,,False,5,2.0,1,915.0,397.0,518.0,,,,,,,,,2,4418; 4419,[],,False,Maire,,KOUNKONMONGUE,10.871155,0.023233,KOUNKONMONGUE > TAMI > TONE 3 > TONE > SAVANES,POINT(0.023233 10.871155),,,,1.0,True,,,,,,,,,,,,,,,,,,,
983,402,330,Construction d'un bâtiment scolaire avec bureau et magasin sans latrines avec équipement pour le JEP de l'EPP Nagueyiegou avec FORAGE,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,25000000.0,24368738.0,26404238.0,,490000.0,2025-04-15,2025-12-29,2035500.0,,,,2025-05-28,5.0,2025-09-27,2025-10-31,2025-11-03,2025-11-06,,False,5,2.0,1,1204.0,375.0,429.0,True,True,True,True,,,,,1,4426,[],,False,Maire,,NAGUEYIEGOU,0.0,0.0,NAGUEYIEGOU > TAMI > TONE 3 > TONE > SAVANES,POINT(0.0 0.0),,,,1.0,True,,,,,,400.0,,,,,,,,,,,,,
985,404,331,Construction d'un bâtiment scolaire plus latrines  SANS FORAGE avec équipement pour le JEP de l'EPP Konkongou,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,25811675.0,25811675.0,250000.0,,2025-03-10,,,,,,2025-04-18,5.0,2025-09-17,2025-10-31,2025-11-03,2025-11-11,,False,5,2.0,1,1028.0,444.0,584.0,True,,,,,,,,1,4415,[],,False,Maire,,KONKONGOU,10.840267,0.08566,KONKONGOU > TAMI > TONE 3 > TONE > SAVANES,POINT(0.08566 10.840267),,,,2.0,True,,,,,,1025.0,,,,,,,,,,,,,
988,407,333,Construction d'un bâtiment scolaire plus latrines avec équipement  pour le JEP de l'EPP Touguebeme SANS FORAGE,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,25689638.0,25689638.0,,260000.0,2025-07-24,,,,,,2025-08-15,5.0,2026-01-14,2025-12-22,,2025-12-23,,False,5,2.0,1,945.0,449.0,496.0,,,,,,,,,2,4399; 4400,[],,False,Maire,,TOUGUEBEME 1,,,TOUGUEBEME 1 > TAMI > TONE 3 > TONE > SAVANES,,,,,1.0,True,,,,,,945.0,,,,,,,,,,,,,
989,408,334,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin sans latrines au Lycée de Tami SANS FORAGE,Bâtiments scolaires au second cycle du secondaire (Lycée),Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,40000000.0,27957055.0,55914110.0,,630000.0,,2025-01-27,27957055.0,,,,2025-02-15,5.0,2025-07-15,2025-06-25,2025-07-02,2025-08-07,,False,5,4.0,1,560.0,235.0,325.0,,,,,,,,,5,4154; 4155; 4156; 4441; 4442,[],,False,Maire,,TIMPIONGUE,10.859887,0.04262,TIMPIONGUE > TAMI > TONE 3 > TONE > SAVANES,POINT(0.04262 10.859887),,,,0.0,False,,,,,,,,,,,,,,,,,,,
990,409,335,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin plus un bloc de latrines avec équipement à l'EPP Konkongbane SANS FORAGE,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,26965982.0,26965982.0,250000.0,,2025-07-10,,,,,,2025-07-16,5.0,2025-12-16,2026-02-15,2026-02-27,2026-02-27,,False,5,3.0,1,703.0,116.0,161.0,True,True,True,,,,,,2,4428; 4429,[],,False,Maire,,KOUNKONGBANE,10.831693,0.077295,KOUNKONGBANE > TAMI > TONE 3 > TONE > SAVANES,POINT(0.077295 10.831693),,,,2.0,True,,,,,,,,,,,,,,,,,,,
991,410,336,Construction d'un bâtiment scolaire plus latrines avec équipement pour le JEP de l'EPP Tami-zongo,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,24888210.0,26902470.0,,250000.0,2025-03-05,2025-12-29,2014260.0,,,,2025-03-11,5.0,2025-08-11,2025-06-09,2025-06-11,2025-06-25,,False,5,2.0,1,624.0,395.0,481.0,,,,,,,,,3,4420; 4421; 4422,[],,False,Chef Canton,,DAMBRE,10.849203,0.020259,DAMBRE > TAMI > TONE 3 > TONE > SAVANES,POINT(0.020259 10.849203),,,,1.0,True,,,,,,,,,,,,,,,,,,,
992,411,337,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin plus un bloc de latrines à l'EPP Koulmassi,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,23450700.0,26358810.0,,250000.0,2025-05-07,2025-05-07,2908110.0,,,,2025-05-20,5.0,2025-09-19,2025-12-10,2025-12-10,2025-12-22,,False,5,3.0,1,310.0,158.0,131.0,True,True,True,,,,,,1,4425,[],,False,Maire,,KOULMASSI,,,KOULMASSI > TAMI > TONE 3 > TONE > SAVANES,,,,,2.0,True,,,,,,600.0,,,,,,,,,,,,,
993,412,338,Construction d'un bâtiment scolaire de trois classes avec bureau et magasin plus sans latrines à l'EPP Wangbane SANS FORAGE,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,100.0,100.0,30000000.0,24343669.0,24343669.0,,250000.0,2025-07-10,,,,,,2025-07-21,5.0,2025-12-20,2025-11-15,,2025-11-21,,False,5,3.0,1,1010.0,462.0,548.0,True,True,True,True,,,,,2,4413; 4414,[],,False,Maire,,WANGBANE,,,WANGBANE > TAMI > TONE 3 > TONE > SAVANES,,,,,1.0,True,,,,,,225.0,,,,,,,,,,,,,
994,413,339,Réhabilitation d'un bâtiment scolaire de 3 classes et équipement des classes en tables bancs de l'EPP Sabiliani,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,15000000.0,11883219.0,14774809.0,,215000.0,2025-03-13,2025-12-29,2891590.0,,,,2025-04-18,3.0,2025-07-18,2025-10-06,2025-10-07,2025-10-08,,False,5,3.0,1,212.0,180.0,154.0,,True,,True,,,,,5,4407; 4408; 4622; 4623; 4624,[],,False,Chef Canton,,SABILIANI,,,SABILIANI > TAMI > TONE 3 > TONE > SAVANES,,,,,0.0,False,,,,,,,,,,,,,,,,,,,
996,415,341,Construction d'un bâtiment scolaire à trois salles de classe avec bureau et magasin sans forage à l'EPP Tambisgou,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception technique 100.0%,Réception provisoire,100.0,100.0,35000000.0,19542451.0,22525255.0,250000.0,450000.0,2024-10-24,2025-07-08,2982804.0,,,,2024-11-12,5.0,2025-04-12,2025-04-02,2025-07-07,2025-04-16,2025-04-17,True,5,3.0,1,1411.0,663.0,748.0,True,True,True,True,2025-11-27,62.0,81.0,143.0,3,4448; 4449; 4450,[],,False,Aucun,,TAMBISGOU CENTRE,10.788883,0.00337,TAMBISGOU CENTRE > WARKAMBOU > TONE 3 > TONE > SAVANES,POINT(0.00337 10.788883),,,,2.0,True,,,,,,,,,,,,,,,,,,,
997,416,342,Construction d'un bâtiment scolaire de trois salles de classe avec bureau et magasin sans forage  à l'EPP Warkambou  Centre,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception définitive 100.0%,Réception définitive,0.0,100.0,35000000.0,20262803.0,20262803.0,,525000.0,2024-10-21,,,,,,2024-11-12,5.0,2025-04-12,2025-03-05,2025-03-05,2025-03-13,2026-03-27,False,5,3.0,1,1428.0,584.0,844.0,True,True,True,True,2025-12-09,36.0,89.0,125.0,4,4455; 4456; 4457; 4458,[],,False,,,WARKAMBOU CENTRE 1,10.804232,-0.013278,WARKAMBOU CENTRE 1 > WARKAMBOU > TONE 3 > TONE > SAVANES,POINT(-0.013278 10.804232),,,,0.0,False,,,,,,3000.0,,,,,,,,,,,,,
999,418,344,Construction d'un bâtiment scolaire de trois salles de classe avec bureau et magasin sans forage  à l'EPP Warkambou  Marché,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Achevé,0.0,40.0,35000000.0,25312399.0,25312399.0,,250000.0,2025-05-13,,,,,,2025-05-29,5.0,2025-10-29,2026-03-26,,2026-03-27,,False,5,3.0,1,1428.0,656.0,772.0,True,True,True,True,,,,,5,4461; 4462; 4463; 4464; 4465,[],,False,,,WARKAMBOU MARCHE,,,WARKAMBOU MARCHE > WARKAMBOU > TONE 3 > TONE > SAVANES,,,,,2.0,True,,,,,,500.0,,,,,,,,,,,,,
1005,424,349,Construction et équipement d'un bâtiment scolaire de trois classes et réhabilitation de forage  PMH,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,21304781.0,21304781.0,,,2025-03-05,,,,,,2025-04-01,5.0,2025-08-01,2025-08-07,2025-08-07,2025-08-07,,False,5,3.0,1,1802.0,594.0,929.0,True,True,True,True,,,,,1,4476,[],,False,Maire,,NAGDATE,,,NAGDATE > LOTOGOU > TONE 3 > TONE > SAVANES,,,,,0.0,False,,,,,,400.0,,,,,,,,,,,,,
1008,427,351,Construction et équipement d'un bâtiment scolaire de trois classes et réalisation d'un forage  Photovoltaïque ,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception technique 100.0%,Réception provisoire,0.0,100.0,30000000.0,27627150.0,27627150.0,,,2025-02-17,,,,,,2025-03-16,5.0,2025-08-16,2025-08-18,2025-09-21,2025-08-21,,False,5,3.0,1,386.0,166.0,220.0,True,True,True,True,2025-10-16,33.0,52.0,85.0,1,4478,[],,False,Maire,,BOUTASSOUGOU,,,BOUTASSOUGOU > LOTOGOU > TONE 3 > TONE > SAVANES,,,,,2.0,True,,,,,,386.0,,,,,,,,,,,,,
1010,429,352,Construction et équipement d'un bâtiment scolaire au JEP + Bloc de latrine sans forage + Réhabilitation d'un PMH en forage photovoltaïque,Bâtiments scolaires au préscolaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,23428439.0,23428439.0,,500000.0,2024-10-18,,,,,2024-02-16,2024-11-18,5.0,2025-04-18,2025-04-15,2025-04-15,2025-04-30,,False,5,2.0,1,1212.0,646.0,626.0,True,True,True,,,,,,1,4481,[],True,False,Maire,,TCHANGUI,10.835835,0.0457083,TCHANGUI > LOTOGOU > TONE 3 > TONE > SAVANES,POINT(0.0457083 10.835835),,,,2.0,True,,,,,,1212.0,,,,,,,,,,,,,
1012,431,354,"Construction et équipement d'un bâtiment scolaire de trois classes, bloc latrine et forage photovoltaïque ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Remise de l'ouvrage à la communauté 100.0%,Réception provisoire,0.0,100.0,30000000.0,22662883.0,22662883.0,,,2025-02-21,,,,,,2025-03-07,5.0,2025-08-11,2025-08-21,2025-08-21,2025-08-21,2025-10-07,False,5,3.0,1,810.0,477.0,483.0,True,True,,,,,,,1,4484,[],,False,Maire,,DASSOUTE-BAGOU,,,DASSOUTE-BAGOU > LOTOGOU > TONE 3 > TONE > SAVANES,,,,,2.0,True,,,,,,810.0,,,,,,,,,,,,,
1017,436,358,"Construction d'un bâtiment scolaire à trois salles de classe avec bureau, bloc de latrines et équipements mobiliers sans forage ",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,35000000.0,31550751.0,31550751.0,,355000.0,2024-10-14,,,,,,2024-10-18,5.0,2025-03-22,2025-04-30,,2025-07-23,,False,5,3.0,1,970.0,460.0,510.0,True,True,True,True,2025-11-12,25.0,42.0,67.0,1,4355,[],,False,Maire,,KUMBOK,10.6613533,-4e-05,KUMBOK > MAMPROUGOU > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(-4e-05 10.6613533),,,,2.0,True,,,,,,245.0,,,,,,,,,,,,,
1023,442,364,Construction d'un bâtiment scolaire à trois salles de classes avec bureau et équipements en mobiliers à l'EPP sans forage ,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,35000000.0,18002101.0,20865725.0,,185000.0,2024-10-14,2025-07-23,2863624.0,,,,2024-10-22,5.0,2025-04-18,2025-04-30,2025-06-02,2025-07-23,,False,5,3.0,1,270.0,145.0,125.0,,,,,2025-11-05,14.0,38.0,52.0,2,4056; 4350,[],True,False,Maire,,BORE,,,BORE > MAMPROUGOU > TANDJOUARE 2 > TANDJOUARE > SAVANES,,,,,2.0,True,,,,,,,,,,,,,,,,,,,
1025,389,317,Construction d'un bâtiment scolaire de tois classes + bureau et magasin sans forage à l'EPP Yambiante,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,35000000.0,29994611.0,29994611.0,,115000.0,2024-10-15,,,,,,2024-10-18,5.0,2025-03-22,2025-06-03,2025-06-11,2025-07-16,,False,5,3.0,1,230.0,100.0,130.0,True,True,True,True,2026-03-23,26.0,33.0,59.0,1,4369,[],,False,,,YAMBIANTE,0.0,0.0,YAMBIANTE > SANGOU > TANDJOUARE 2 > TANDJOUARE > SAVANES,POINT(0.0 0.0),,,,2.0,True,,,,,,856.0,,,,,,,,,,,,,
1026,444,366,"Réhabilitation du bâtimentde l'EPP Nayergou-Bas décoiffé par les premières
 pluies de de 2023 et trois blocs sanitair",Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,35000000.0,18840305.0,18840305.0,,250000.0,,,,,,2024-02-16,,5.0,,2025-09-08,2025-09-09,2025-10-16,,False,6,3.0,1,1041.0,473.0,568.0,True,True,True,True,,,,,1,4532,[],,False,Maire,,NAYERGOU-BAS,,,NAYERGOU-BAS > TAMONGUE > TANDJOUARE 1 > TANDJOUARE > SAVANES,,,,,2.0,True,,,,,,1042.0,,,,,,,,,,,,,
1027,445,367,Construction d'un bâtiment scolaire de 3 salles de classes+Bureau+magasin+Forage+Latrines à l'EPP de Djabiène,Bâtiments scolaires au primaire,Subproject,Education,Construction et équipement,COMPOSANTE 1.1,COSO,Banque Mondiale,Réception provisoire 100.0%,Réception provisoire,0.0,100.0,30000000.0,26908109.0,29945305.0,250000.0,250000.0,2024-10-18,2025-09-17,3037196.0,,,2024-02-16,2024-11-12,5.0,2025-04-12,2025-05-31,2025-05-31,2025-06-03,,True,6,3.0,1,540.0,238.0,302.0,True,True,True,,2025-11-06,37.0,51.0,88.0,2,4540; 4541,[],,False,Maire,,DJABIENE,,,DJABIENE > TAMONGUE > TANDJOUARE 1 > TANDJOUARE > SAVANES,,,,,2.0,True,,,,,,540.0,,,,,,,,,,,,,
